step,loss,val_loss,val_ppl,lr,grad_norm,tok_per_sec,gpu_temp,vram_mb,elapsed_s,loss_scale,overflow,fwd_ms,bwd_ms,optim_ms,vram_real_mb
1630,4.405036,,,5.140145e-05,0.7493,2518.7,60.0,1138.9,5335.1,65536.0,0,1116.93,2104.00,17.79,2280.0
1640,4.324617,,,4.929955e-05,0.7519,2516.7,60.0,1138.9,5367.7,65536.0,0,1118.90,2103.63,17.70,2280.0
1650,4.293391,,,4.724400e-05,0.7350,2516.6,60.0,1138.9,5400.3,65536.0,0,1121.03,2103.12,17.66,2280.0
1660,4.439123,,,4.523571e-05,0.7495,2519.8,59.0,1138.9,5432.8,65536.0,0,1119.23,2100.64,17.77,2280.0
1670,4.382274,,,4.327557e-05,0.7518,2519.1,59.0,1138.9,5465.4,65536.0,0,1119.93,2100.06,17.73,2280.0
1680,4.329718,,,4.136443e-05,0.7288,2517.3,59.0,1138.9,5498.0,65536.0,0,1124.47,2098.28,17.68,2280.0
1690,4.443231,,,3.950315e-05,0.7729,2520.7,60.0,1138.9,5530.6,65536.0,0,1118.02,2100.17,17.67,2280.0
1700,4.292390,,,3.769253e-05,0.7481,2519.7,59.0,1138.9,5563.2,65536.0,0,1119.16,2099.65,17.72,2280.0
1710,4.320727,,,3.593336e-05,0.7798,2522.2,59.0,1138.9,5595.7,65536.0,0,1118.57,2097.26,17.64,2280.0
1720,4.282488,,,3.422641e-05,0.7399,2520.2,59.0,1138.9,5628.3,65536.0,0,1117.49,2101.42,17.75,2280.0
1730,4.318068,,,3.257244e-05,0.7425,2521.2,59.0,1138.9,5660.8,65536.0,0,1118.08,2099.91,17.78,2280.0
1740,4.288068,,,3.097218e-05,0.7197,2519.1,59.0,1138.9,5693.4,65536.0,0,1120.41,2099.98,17.65,2280.0
1750,4.225930,,,2.942632e-05,0.8013,2520.0,59.0,1138.9,5726.0,65536.0,0,1120.41,2098.66,17.65,2280.0
1760,4.245442,,,2.793554e-05,0.7386,2520.5,59.0,1138.9,5758.5,65536.0,0,1118.58,2100.01,17.63,2280.0
1770,4.405368,,,2.650048e-05,0.7505,2525.6,59.0,1138.9,5791.1,65536.0,0,1116.08,2095.91,17.67,2280.0
1780,4.150942,,,2.512178e-05,0.7530,2518.8,59.0,1138.9,5823.6,65536.0,0,1118.22,2102.57,17.77,2280.0
1790,4.277088,,,2.380007e-05,0.7557,2523.6,59.0,1138.9,5856.2,65536.0,0,1121.27,2093.75,17.65,2280.0
1800,4.379435,,,2.253590e-05,0.7619,2520.1,59.0,1138.9,5888.7,65536.0,0,1117.11,2101.63,17.75,2280.0
1810,4.320877,,,2.132984e-05,0.7602,2523.3,59.0,1138.9,5921.2,65536.0,0,1115.55,2096.24,17.69,2280.0
1820,4.249583,,,2.018240e-05,0.7659,2520.3,59.0,1138.9,5953.8,65536.0,0,1121.43,2097.39,17.59,2280.0
1830,4.382113,,,1.909411e-05,0.7706,2521.7,59.0,1138.9,5986.3,65536.0,0,1116.49,2100.04,17.65,2280.0
1840,4.366055,,,1.806542e-05,0.7531,2519.6,59.0,1138.9,6018.8,65536.0,0,1119.00,2099.89,17.68,2280.0
1850,4.396719,,,1.709681e-05,0.7541,2520.3,59.0,1138.9,6051.3,65536.0,0,1116.73,2101.99,17.71,2280.0
1860,4.337216,,,1.618866e-05,0.7337,2523.6,59.0,1138.9,6083.9,65536.0,0,1122.30,2092.45,17.56,2280.0
1870,4.361142,,,1.534142e-05,0.7376,2525.6,59.0,1138.9,6116.4,65536.0,0,1118.53,2093.78,17.60,2280.0
1880,4.386065,,,1.455543e-05,0.7792,2522.2,59.0,1138.9,6148.9,65536.0,0,1116.03,2100.16,17.62,2280.0
1890,4.250523,,,1.383106e-05,0.7686,2516.4,59.0,1138.9,6181.5,65536.0,0,1120.62,2103.14,17.75,2280.0
1900,4.305482,,,1.316859e-05,0.7414,2522.1,59.0,1138.9,6214.1,65536.0,0,1119.31,2096.64,17.67,2280.0
1910,4.311357,,,1.256835e-05,0.7627,2516.7,60.0,1138.9,6246.6,65536.0,0,1118.78,2101.09,18.38,2280.0
1920,4.238668,,,1.203058e-05,0.7837,2519.2,60.0,1138.9,6279.2,65536.0,0,1119.88,2099.63,17.65,2280.0
1930,4.173279,,,1.155551e-05,0.7426,2516.3,60.0,1138.9,6311.9,65536.0,0,1118.39,2102.69,17.81,2280.0
1940,4.325651,,,1.114337e-05,0.7290,2520.5,60.0,1138.9,6344.5,65536.0,0,1120.16,2096.45,17.60,2280.0
1950,4.307274,,,1.079432e-05,0.7690,2521.7,60.0,1138.9,6377.0,65536.0,0,1116.33,2100.23,17.63,2280.0
1960,4.329266,,,1.050853e-05,0.7506,2516.7,60.0,1138.9,6409.6,65536.0,0,1117.41,2102.47,17.69,2280.0
1970,4.251744,,,1.028612e-05,0.7701,2514.1,60.0,1138.9,6442.2,65536.0,0,1121.28,2104.90,17.86,2280.0
